id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
624,69-71,,602,,1969-10-30,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,"(Loi n°69-71 du 30 octobre 1969)
Le Président du tribunal pour enfants statue par jugement en chambre du conseil. Il peut décider la remise du mineur :
A ses père et mère, ou gardien ;
A un autre parent ou à une personne digne de confiance ;
A un établissement d'enseignement, d'éducation spécialisée ou de rééducation ;
A un établissement sanitaire ;
A un service administratif spécialisé.
Il peut en cas de placement en milieu ouvert, charger tout service d'observation, d'éducation ou de rééducation de suivre le mineur et sa famille.
Les mineurs faisant l'objet des mesures indiquées au présent article, peuvent être placés sous le régime de la liberté surveillée.
En ce cas, les dispositions des articles «589» et «590» sont applicables.
Si, à l'occasion de l'exécution de cette mesure, un incident révèle un défaut de surveillance caractérisé de la part des parents, du tuteur ou du gardien ou des entraves systématiques à l'exercice de la mission du service visé à l'alinéa précédent, le tribunal pour enfant, après simple avis à comparaître délivré par les soins du Procureur de la République, peut condamner les parents ou le tuteur ou le gardien à une amende de 20.000 à 30.000 francs et un emprisonnement de 2 mois au plus ou à l'une de ces deux peines seulement.",Procédures Pénales
625,,,603,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,"Le président du tribunal pour enfants qui a primitivement statué peut à tout moment modifier sa décision.
Il se saisit d'office ou agit à la requête du mineur, des parents ou gardien, du service ou établissement auquel a été confié le mineur ou le Procureur de la République.
Il peut déléguer sa compétence au président du tribunal pour enfants du domicile ou de la résidence des parents au gardien du mineur.
Quand il n'agit pas d'office, il doit statuer au plus tard dans les trois mois qui suivent le dépôt de la requête.",Procédures Pénales
626,85-25,,604,,1985-02-27,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,"(Loi n°85-25 du 27 février 1985)
Les décisions rendues en application des articles «597», «598», alinéa 2, «600», «602» et «603
» alinéas 1 et 4, sont notifiées aux parents, au gardien et au directeur du centre ou service concerné, dans les 48 heures, par lettre recommandée avec accusé de réception ou par avis administratif avec accusé de réception.
Les décisions du président du tribunal pour enfants sont exécutoires par provision.
Les mineurs, les parents ou gardien, et le Procureur de la République peuvent, par déclaration au greffe du tribunal régional, interjeter appel des décisions rendues en applications des articles
«600», «602» et «603».
L'appel est formé dans les quinze jours de la notification de la décision.
Il est statué sur cet appel par la chambre spéciale de la Cour d'Appel chargée des affaires de mineurs siégeant en chambre de conseil, les parties entendues ou dûment appelées.",Procédures Pénales
627,,,605,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,"Les frais d'entretien, d'éducation et de rééducation du mineur incombent aux père et mère et aux ascendants auxquels des aliments peuvent être réclamés.
Lorsqu'ils ne peuvent supporter la charge totale de ces frais et des frais de justice, la décision fixe le montant de leur participation.
Lorsque l'un d'eux exerce une profession ou un emploi public, le simple avis de la décision donné par le président du tribunal pour enfants à l'employeur ou à l'organisme payeur vaut saisie-arrêt et permet paiement direct par celui-ci au profit de la personne ou de l'organisme habilité de la part de frais ainsi précisée jusqu'à l'avis donné de la rétraction de la mesure.",Procédures Pénales
628,,,606,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,Les décisions rendues en application des dispositions du présent titre sont dispensées de timbre et enregistrées gratis.,Procédures Pénales
629,85-25,,607,,1985-02-27,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE II : DE L'ENFANCE EN DANGER,,Paragraphe III - De l'itératif défaut,"(Loi n°85-25 du 27 février 1985)
Pour permettre la recherche des mineurs en danger, il est institué une brigade spéciale de protection des mineurs dont les agents assermentés sont habilités concurremment avec les officiers de police judiciaire à conduire ces mineurs devant le président du tribunal départemental, le Procureur de la République, ou le président du tribunal pour enfants les plus proches du lieu de découverte desdits mineurs.
Seuls les agents assermentés de la brigade spéciale de protection des mineurs ont le droit de pénétrer de jour et de nuit en tous lieux où, en raison d'indices sérieux et précis, s'ils sont amenés à penser que peuvent se trouver des mineurs en danger au sens de l'article « 594 », conformément aux dispositions de l'article 13 de la Constitution de la République du Sénégal.",Procédures Pénales
630,,,608,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE PREMIER : DE L'ENFANCE DELINQUANTE ET EN DANGER,CHAPITRE III : DISPOSITIONS PARTICULIERES,,Paragraphe III - De l'itératif défaut,Les mesures et condamnations prononcées en application des textes antérieurs pourront être réformées dans les conditions prévues par l'article «591».,Procédures Pénales
631,,,609,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Lorsqu'il est porté à la connaissance du Procureur de la République qu'une pièce arguée de faux figure dans un dépôt public ou a été établie dans un dépôt public, il peut se transporter dans ce dépôt pour procéder à tous examens et vérifications nécessaires.
Le Procureur de la République ne peut déléguer les pouvoirs ci-dessus à un officier de police judiciaire.
Le Procureur de la République peut, en cas d'urgence, ordonner le transport au greffe des documents suspectés.",Procédures Pénales
632,,,610,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Dans toute information pour faux en écritures, le juge d'instruction, aussitôt que la pièce arguée de faux a été produite devant lui ou a été placée sous-main de justice, en ordonne le dépôt au greffe. Il la revêt de sa signature ainsi que le greffier en chef qui dresse du dépôt un acte décrivant l'état de la pièce.
Toutefois, avant le dépôt au greffe, le juge d'instruction peut ordonner que la pièce soit reproduite par photographie ou par tout autre moyen.",Procédures Pénales
633,,,611,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,Le juge d'instruction peut se faire remettre par qui il appartiendra et saisir toutes pièces de comparaison. Celles-ci sont revêtues de sa signature et de celle du greffier en chef qui en fait un acte descriptif comme il est dit à l'article précédent.,Procédures Pénales
634,,,612,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Tout dépositaire public de pièces arguées de faux, ou ayant servi à établir des faux, est tenu, par ordonnance du juge d'instruction, de les lui remettre et de fournir, le cas échéant, les pièces de comparaison qui sont en sa possession. Si les pièces ainsi remises par un officier public ou saisies entre ses mains ont le caractère d'actes authentiques, il peut demander à ce qu'il en soit laissé une copie ou reproduction certifiée conforme par le greffier en chef.
Ladite copie ou reproduction est mise au rang des minutes de l'Office jusqu'à restitution de la pièce originale.",Procédures Pénales
635,,,613,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Si au cours d'une audience d'un tribunal ou d'une cour, une pièce de la procédure ou une pièce produite est arguée de faux, la juridiction décide, après avoir recueilli les observations du ministère public et des parties, s'il y a lieu ou non de surseoir jusqu'à ce qu'il ait été prononcé sur le faux par la juridiction compétente.
Si l'action publique est éteinte ou ne peut être exercée du chef de faux et s'il n'apparaît pas que celui qui a produit la pièce ait fait sciemment usage de faux, le tribunal ou la cour saisie de l'action principale statue incidemment sur le caractère de la pièce prétendue entachée de faux.",Procédures Pénales
636,,,614,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Les plaintes et dénonciations en faux peuvent toujours être suivies, alors même que les pièces qui en sont l'objet auraient servi de fondement à des actes judiciaires ou civils.",Procédures Pénales
637,,,615,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,"Lorsque des actes authentiques auront été déclarés faux en tout ou partie, la cour ou le tribunal qui aura connu du faux pourra ordonner qu'ils soient rétablis, rayés ou réformés, et du tout il sera dressé procès-verbal.
La cour ou le tribunal pourra également ordonner que les pièces de comparaison seront renvoyées dans les dépôts d'où elles auront été tirées ou remises aux personnes qui les auront communiquées, le tout dans le délai de quinzaine à compter du jour de l'arrêt à peine d'une amende de 5.000 francs contre le greffier en chef.",Procédures Pénales
638,,,616,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,Le surplus de l'instruction sur le faux se fera conformément au droit commun.,Procédures Pénales
639,,,617,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE II : DU FAUX,,,Paragraphe III - De l'itératif défaut,La demande en inscription de faux contre une pièce produite devant la Cour suprême est soumise aux règles édictées par la loi organique sur la Cour suprême.,Procédures Pénales
640,,,618,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,La poursuite des infractions commises par tout moyen de diffusion publique aura lieu suivant les règles du droit commun sous réserve des règles particulières ci-après indiquées.,Procédures Pénales
641,,,619,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Dans le cas d'injure ou de diffamation envers les cours, tribunaux et autres corps indiqués en l'article «259» du Code pénal, la poursuite n'aura lieu que sur une délibération prise par eux en assemblée générale et requérant les poursuites ou, si le corps n'a pas d'assemblée générale, sur la plainte du chef de corps ou du ministre duquel ce corps relève ;
Dans le cas d'injure ou de diffamation envers un ou plusieurs membres de l'Assemblée nationale, la poursuite n'aura lieu que sur la plainte de la personne ou des personnes intéressées ;
Dans le cas d'injure ou diffamation envers les fonctionnaires publics, les dépositaires ou agents de l'autorité publique autres que les ministres, et envers les citoyens chargés d'un service ou d'un mandat public, la poursuite aura lieu soit sur leur plainte, soit d'office sur La plainte du ministère dont ils relèvent ;
Dans le cas de diffamation envers un juré ou témoin, délit prévu par l'article «360» du Code pénal, la poursuite n'aura lieu que sur plainte du juré ou du témoin qui se prétendra diffamé ;
Dans le cas d'offense envers les Chefs d'Etat ou d'outrage envers les agents diplomatiques étrangers, la poursuite aura lieu sur leur demande adressée au Ministre des Affaires étrangères et par celui-ci au Ministère de la Justice ;
Dans le cas de diffamation envers les particuliers prévue par l'article «261» et dans le cas d'injure prévu par l'article «262», alinéa 2 du Code pénal, la poursuite n'aura lieu que sur la plainte de la personne diffamée ou injuriée. Toutefois, la poursuite pourra être exercée d'office par le ministère public lorsque la diffamation ou l'injure commise envers un groupe de personnes appartenant à une race ou à une religion déterminée aura eu pour but d'exciter à la haine contre les citoyens ou habitants.
En outre, dans les cas prévus par les paragraphes 2°, 3°, 4°, 5° et 6° ci-dessus ainsi qu'au cas de refus du droit de réponse, la poursuite pourra être exercée à la requête de la partie lésée.",Procédures Pénales
642,,,620,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Dans tous les cas de poursuites correctionnelles ou de simple police, le désistement du plaignant ou de la partie poursuivante arrêtera la poursuite commencée.",Procédures Pénales
643,,,621,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Si le ministère public requiert une information, il sera tenu dans son réquisitoire d'articuler et de qualifier les provocations, outrages, diffamation et injures, à raison desquels la poursuite est intentée, avec indication des textes dont l'application est demandée à peine de nullité du réquisitoire de ladite poursuite.",Procédures Pénales
644,77-86,,622,,1977-08-10,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"(Loi n°77-86 du 10 août 1977)
Immédiatement après le réquisitoire, le juge d'instruction pourra ordonner la saisie de quatre exemplaires au plus de l'écrit, du journal, du dessin, du disque, du ruban, du film ou de tous supports de diffusion incriminés.
Toutefois dans les cas prévus aux articles «249», «250», «251», «252», «254», «259», «260», «
265 » et « 266 » du Code pénal, la saisie aura lieu conformément aux règles ordinaires de procédure pénale et portera sur la totalité des exemplaires qui pourront être découverts.",Procédures Pénales
645,81-77,,623,,1981-12-10,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"(Loi n°81-77 du 10 décembre 1981)
Si l'inculpé est domicilié au Sénégal, il ne pourra être préventivement arrêté, sauf dans les cas prévus aux articles « 249 », « 250 », « 251 », « 252 », « 255 », 256 bis, « 265 » et « 266 » du Code pénal.",Procédures Pénales
646,,,624,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"La citation précisera et qualifiera le fait incriminé, elle indiquera le texte de loi applicable à la poursuite.
Si la citation est à la requête du plaignant, elle contiendra élection de domicile dans la ville où siège la juridiction saisie et sera notifiée tant au prévenu qu'au ministère public.
Toutes ces formalités seront observées à peine de nullité de la poursuite.",Procédures Pénales
647,,,625,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Le délai entre la citation et la comparution sera de vingt jours outre un jour par cinquante kilomètres de distance.
Toutefois, en cas de diffamation ou d'injure pendant la période électorale contre un candidat à une fonction élective, ce délai sera réduit à vingt-quatre heures, outre le délai de distance et les dispositions des articles «627» et «628» ne seront pas applicables.",Procédures Pénales
648,,,626,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"La vérité du fait diffamatoire, mais seulement quand il est relatif aux fonctions, pourra être établi par les voies ordinaires dans le cas d'imputations contre les corps constitués, l'armée, les administrations publiques et contre toutes les personnes énumérées dans l'article « 260 » du Code pénal.
La vérité des imputations diffamatoires et injurieuses pourra être également établie contre les directeurs ou administrateurs de toute entreprise industrielle, commerciale ou financière faisant publiquement appel à l'épargne ou au crédit.
La vérité des faits diffamatoires peut toujours être prouvée sauf :
Lorsque l'imputation concerne la vie privée de la personne ;
Lorsque l'imputation se réfère à des faits qui remontent à plus de dix années ;
Lorsque l'imputation se réfère à un fait constituant une infraction amnistiée ou prescrite, ou qui a donné lieu à une condamnation effacée par la réhabilitation ou la révision.
Dans les cas prévus aux deux alinéas précédents, la preuve contraire est réservée. Si la preuve du fait diffamatoire est rapportée, le prévenu sera renvoyé des fins de la plainte.
Dans toute autre circonstance et envers toute autre personne non qualifiée, lorsque le fait imputé est l'objet de poursuites commencées à la requête du ministère public, ou d'une plainte de la part du prévenu, il sera, durant l'instruction qui devra avoir lieu, sursis à la poursuite et au jugement du délit de diffamation.",Procédures Pénales
649,,,627,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Quand le prévenu voudra être admis à prouver la vérité des faits diffamatoires, conformément aux dispositions de l'article précédent, il devra, dans le délai de dix jours après la signification de la citation, faire signifier au ministère public ou au plaignant au domicile par lui élu, suivant qu'il est assigné à la requête de l'un ou l'autre :
Les faits articulés et qualifiés dans la citation, desquels il entend prouver la vérité ;
La copie des pièces ;
Les noms, professions et demeures des témoins par lesquels il entend faire la preuve.
Cette signification contiendra élection de domicile près le tribunal correctionnel, le tout à peine d'être déchu du droit de faire la preuve.",Procédures Pénales
650,,,628,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Dans les cinq jours suivants, en tout cas au moins trois jours francs avant l'audience, le plaignant ou le ministère public, suivant les cas, sera tenu de faire signifier au prévenu, au domicile par lui élu, les copies des pièces et les noms, professions et demeures des témoins par lesquels il entend faire la preuve du contraire, sous peine d'être déchu de son droit.",Procédures Pénales
651,,,629,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Le tribunal correctionnel et le tribunal de simple police seront tenus de statuer au fond dans le délai maximum de deux mois à compter de la date de la première audience.
Dans le cas prévu à l'alinéa 2 de l'article «625», la cause ne pourra être remise au-delà du jour fixé pour le scrutin.",Procédures Pénales
652,,,630,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"Sous réserve des dispositions des articles «621», «622» et «623» ci-dessus, la poursuite des crimes aura lieu conformément au droit commun.",Procédures Pénales
653,,,631,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"En ce qui concerne le délit défini et réprimé par l'article « 255 » du Code pénal, les règles de procédure fixées par le présent titre ne seront pas applicables.
Les coupables pourront être déférés devant les tribunaux correctionnels selon la procédure prévue par les articles «381» à «385».
Les officiers de police judiciaire pourront procéder à la saisie, à titre de pièces à conviction, des écrits, imprimés, périodiques, signes, emblèmes, placards, affiches, portraits, dessins, films et d'une façon générale de tous objets ayant servi à commettre le délit. En cas de saisie, la confiscation de ces mêmes objets et leur destruction seront ordonnées par le jugement ou l'arrêt de condamnation.",Procédures Pénales
654,,,632,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE III : DE LA PROCEDURE EN MATIERE D'INFRACTIONS COMMISES PAR TOUT MOYEN DE DIFFUSION PUBLIQUE,,,Paragraphe III - De l'itératif défaut,"L'action publique et l'action civile résultant des crimes, délits et contraventions prévus à la section IV du chapitre IV du titre I du livre III du Code pénal se prescriront après six mois révolus à compter du jour où ils auront été commis ou du jour du dernier acte de poursuite, s'il en a été fait.
Les dispositions des articles «8» et «10» resteront néanmoins applicables en ce qui concerne les infractions à l'article «255» du Code pénal.",Procédures Pénales
655,,,633,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE IV : DE LA MANIERE DE PROCEDER EN CAS DE DISPARITION DES PIECES D'UNE PROCEDURE,,,Paragraphe III - De l'itératif défaut,"Lorsque, par suite d'une cause extraordinaire des minutes d'arrêts ou de jugements rendus en matière criminelle, correctionnelle ou de police, et non encore exécutés, ou des procédures en cours et les copies établies conformément à l'article « 72 » ont été détruites, enlevées ou se trouvent égarées et qu'il n'a pas été possible de les rétablir, il est procédé ainsi qu'il suit.",Procédures Pénales
656,,,634,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE IV : DE LA MANIERE DE PROCEDER EN CAS DE DISPARITION DES PIECES D'UNE PROCEDURE,,,Paragraphe III - De l'itératif défaut,"S'il existe une expédition ou copie authentique du jugement ou de l'arrêt, elle est considérée comme minute et en conséquence remise par tout officier public ou tout dépositaire au greffe de la juridiction qui a rendu la décision, sur l'ordre du président de cette juridiction. Cet ordre lui sert de décharge.
Le dépositaire de l'expédition ou copie authentique de la minute détruite, enlevée ou égarée aura liberté en la remettant au greffe de s'en faire délivrer une expédition sans frais.",Procédures Pénales
657,,,635,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE IV : DE LA MANIERE DE PROCEDER EN CAS DE DISPARITION DES PIECES D'UNE PROCEDURE,,,Paragraphe III - De l'itératif défaut,"Lorsqu'il n'existe plus en matière criminelle d'expédition ni copie authentique de l'arrêt mais s'il existe encore la déclaration de la cour et du jury mentionnée sur la feuille de questions comme il est dit à l'article «339», il est procédé d'après cette déclaration au prononcé d'un nouvel arrêt.
Lorsque la déclaration de la Cour et du Jury ne peut plus être représentée, ou lorsque l'affaire a été jugée par contumace et qu'il n'en existe aucun acte par écrit, l'instruction est recommencée à partir du point où les pièces se trouvent manquer.
Il en est de même en toute autre matière lorsqu'il n'existe plus d'expédition ni de copie authentique de la décision.",Procédures Pénales
658,,,636,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,"TITRE V : DE LA REGULARISATION DES ACTES, ARRETS DE JUGEMENTS LORSQUE LES MAGISTRATS ET GREFFIERS SONT DANS L'IMPOSSIBILITE DE SIGNER",,,Paragraphe III - De l'itératif défaut,"Si, par l'effet d'un événement quelconque, un arrêt n'a pu être signé, les autres membres de la cour qui ont concouru à l'arrêt doivent attester en signant que ledit arrêt a bien été rendu en présence de celui qui n'a pu signer.",Procédures Pénales
659,,,637,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,"TITRE V : DE LA REGULARISATION DES ACTES, ARRETS DE JUGEMENTS LORSQUE LES MAGISTRATS ET GREFFIERS SONT DANS L'IMPOSSIBILITE DE SIGNER",,,Paragraphe III - De l'itératif défaut,"Si, par l'effet d'un événement quelconque, un jugement rendu par un juge statuant seul n'a pu être signé par celui-ci, il en est référé par le ministère public à la Cour d'appel devant la chambre que tient le Premier Président, laquelle, sur les conclusions du Procureur général, autorise le juge désigné pour remplir les fonctions du précédent à signer en ses lieu et place en faisant précéder la signature de la mention «Par empêchement de M. X... qui a ainsi jugé et par autorisation de la Cour d'appel».
Il sera procédé de la même manière dans le cas où tous les membres d'une chambre de la cour seraient dans l'impossibilité de signer l'arrêt auquel ils ont concouru.",Procédures Pénales
660,,,638,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,"TITRE V : DE LA REGULARISATION DES ACTES, ARRETS DE JUGEMENTS LORSQUE LES MAGISTRATS ET GREFFIERS SONT DANS L'IMPOSSIBILITE DE SIGNER",,,Paragraphe III - De l'itératif défaut,"Dans tous les cas où l'impossibilité de signer serait de la part du greffier, Il suffit que le magistrat qui a présidé l'audience où le jugement a été rendu, en fasse mention en signant.",Procédures Pénales
661,,,639,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VI : DE LA MANIERE DONT SONT RECUES LES DEPOSITIONS DES MEMBRES DU GOUVERNEMENT ET CELLES DES REPRESENTANTS DES PUISSANCES ETRANGERES,,,Paragraphe III - De l'itératif défaut,"Les ministres et secrétaires d'Etat ne peuvent comparaître comme témoins qu'après autorisation donnée par décret sur le rapport du Garde des Sceaux, Ministre de la Justice.",Procédures Pénales
662,,,640,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VI : DE LA MANIERE DONT SONT RECUES LES DEPOSITIONS DES MEMBRES DU GOUVERNEMENT ET CELLES DES REPRESENTANTS DES PUISSANCES ETRANGERES,,,Paragraphe III - De l'itératif défaut,"Lorsque la comparution a lieu en vertu de l'autorisation prévue à l'article précédent, la déposition est reçue dans les formes ordinaires.",Procédures Pénales
663,,,641,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VI : DE LA MANIERE DONT SONT RECUES LES DEPOSITIONS DES MEMBRES DU GOUVERNEMENT ET CELLES DES REPRESENTANTS DES PUISSANCES ETRANGERES,,,Paragraphe III - De l'itératif défaut,"Lorsque la comparution n'a pas été demandée ou n'a pas été autorisée, la déposition est reçue par écrit dans la demeure du témoin par le Premier Président de la Cour d'appel ou par le magistrat qu'il aura délégué.
Il sera, à cet effet, adressé par la juridiction saisie de l'affaire, au magistrat ci-dessus désigné, un exposé des faits, ainsi qu'une liste des demandes et questions sur lesquelles le témoignage est requis.",Procédures Pénales
664,,,642,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VI : DE LA MANIERE DONT SONT RECUES LES DEPOSITIONS DES MEMBRES DU GOUVERNEMENT ET CELLES DES REPRESENTANTS DES PUISSANCES ETRANGERES,,,Paragraphe III - De l'itératif défaut,"La déposition ainsi reçue est immédiatement remise au greffe et envoyée, close et cachetée, à celui de la juridiction requérante et communiquée, sans délai, au ministère public ainsi qu'aux parties intéressées.
A la Cour d'assises, elle est lue publiquement et soumise aux débats.",Procédures Pénales
665,,,643,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VI : DE LA MANIERE DONT SONT RECUES LES DEPOSITIONS DES MEMBRES DU GOUVERNEMENT ET CELLES DES REPRESENTANTS DES PUISSANCES ETRANGERES,,,Paragraphe III - De l'itératif défaut,"La déposition écrite d'un représentant d'une puissance étrangère est demandée par l'entremise du Ministre des Affaires étrangères. Si la demande est agréée, cette déposition est reçue par le Premier Président de la Cour d'appel ou par le magistrat qu'il aura délégué.
Il est alors procédé dans les formes prévues aux articles «641», alinéa 2 et «642».",Procédures Pénales
666,,,644,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VII : DES REGLEMENTS DE JUGES,,,Paragraphe III - De l'itératif défaut,"Lorsque deux juges d'instruction, appartenant à des tribunaux différents, se trouvent saisis de la même infraction ou d'infractions connexes, le ministère public peut, dans l'intérêt d'une bonne administration de la justice, requérir l'un des juges de se dessaisir au profit de l'autre. Si le conflit de compétence subsiste, il est réglé de juges conformément aux articles «645» à «648».
Si les deux juges d'instruction appartiennent au même tribunal, il est procédé comme il est dit à l'article «75», alinéa premier.",Procédures Pénales
667,,,645,,,,LIVRE IV : DE QUELQUES PROCEDURES PARTICULIERES,TITRE VII : DES REGLEMENTS DE JUGES,,,Paragraphe III - De l'itératif défaut,"Lorsque deux tribunaux correctionnels, deux juges d'instruction ou deux tribunaux de simple police appartenant au même ressort de Cour d'appel se trouvent saisis simultanément de la même infraction, il est réglé de juges par la chambre d'accusation qui statue sur requête présentée par le ministère public, l'inculpé ou la partie civile. Cette décision est susceptible d'un recours en cassation.",Procédures Pénales
