id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
293,96-06,,295,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre IX : Actions en justice,,,"Aucune action judiciaire autre que les actions possessoires ne peut, à peine d'irrecevabilité, être intentée contre une collectivité locale qu'autant que le demandeur a préalablement adressé au représentant de l'Etat, par lettre recommandée avec accusé de réception, un mémoire exposant l'objet et les motifs de sa réclamation.
L'action ne peut être portée devant les tribunaux qu'un mois après que le représentant de l'Etat eut reçu le mémoire, sans préjudice des actes conservatoires.
La présentation du mémoire interrompt toute prescription ou déchéance, si elle est suivie d'une demande en justice dans le délai de trois mois.",Collectivités Locales
294,96-06,,296,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre IX : Actions en justice,,,Le représentant de l'Etat adresse immédiatement le mémoire à l'organe exécutif concerné avec l'invitation de convoquer son conseil dans le plus bref délai pour en délibérer.,Collectivités Locales
295,96-06,,297,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre IX : Actions en justice,,,La partie qui a obtenu une condamnation contre la collectivité locale n'est point passible des charges ou contributions imposées pour l'acquittement des frais et dommages-intérêts qui résultent du procès.,Collectivités Locales
296,96-06,,298,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre IX : Actions en justice,,,"Les recours au Conseil d'Etat, à la Cour de Cassation ou à la Cour d'Appel doivent être notifiés par leurs auteurs au représentant de l'Etat qui peut présenter des observations.",Collectivités Locales
297,96-06,,299,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,,,La responsabilité des collectivités locales est régie par les lois et règlements en vigueur notamment le Code des Obligations de l'Administration et le Code des Obligations civiles et commerciales.,Collectivités Locales
298,96-06,,300,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,Les cahiers de charges-types et les règlements-types concernant les services publics locaux sont approuvés par décret.,Collectivités Locales
299,96-06,,301,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,"Dans un délai d'un an à compter de la publication desdits cahiers des charges et règlements, les contrats de concession et les règlements de régie en vigueur doivent être révisés dans chaque cas où les conditions de l'exploitation en cours s’avèrent plus onéreuses ou plus désavantageuses pour les collectivités ou les usagers que celles résultant de l'application des dispositions prévues aux cahiers des charges-types et règlements-types.",Collectivités Locales
300,96-06,,302,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,"En cas de désaccord entre la collectivité locale et le concessionnaire, ou le régisseur, le Ministre chargé des Collectivités locales statue sur la révision ou sur les conditions de la résiliation du contrat.",Collectivités Locales
301,96-06,,303,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,"Il ne peut être dérogé aux cahiers des charges-types et aux règlements-types que par arrêté des ministres intéressés, dans le cas de circonstances particulières avérées.",Collectivités Locales
302,96-06,,304,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,"Les budgets des services publics à caractère industriel ou commercial exploités en régie doivent s'équilibrer en recettes et en dépenses.
Il est interdit aux collectivités locales de prendre en charge dans leur budget propre, au titre desdits services publics en régie ou des services affermés ou concédés, des dépenses autres que celles résultant de traites ou cahiers des charges en vigueur.",Collectivités Locales
303,96-06,,305,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,"Section 1 : Dispositions communes aux régies, aux concessions et aux affermages",,"Les délibérations ou décisions des conseils des collectivités locales ou des autorités locales compétentes comportant augmentation des dépenses sur des services publics industriels ou commerciaux exploités en régie, ne peuvent être mises en application si elles ne sont pas accompagnées du vote des recettes correspondantes.
A défaut du vote par les assemblées des ressources nécessaires, il peut être procédé à une révision des tarifs par arrêté du gouverneur, après consultation de la commission régionale des prix.",Collectivités Locales
304,96-06,,306,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Les collectivités locales et leurs groupements peuvent exploiter directement, en régie, des services d'intérêt public à caractère industriel ou commercial dans le cas où l'intérêt public l'exige, et notamment, en cas de carence et d'insuffisance de l'initiative privée.",Collectivités Locales
305,96-06,,307,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,Les conseils des collectivités locales désignent les services dont ils se proposent d'assurer l'exploitation en régie et arrêtent les dispositions qui doivent figurer dans le règlement intérieur desdits services.,Collectivités Locales
306,96-06,,308,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Les régies visées aux articles précédents sont dotées de l'autonomie financière.
Leurs produits et leurs charges font l'objet d'un budget spécial annexé au budget de la collectivité locale et voté par son conseil. Ils sont totalisés en deux articles, l'un pour les recettes, l'autre pour les dépenses, dans les budgets et les comptes de la collectivité locale.",Collectivités Locales
307,96-06,,309,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Les recettes et les dépenses de chaque régie sont effectuées par un comptable dont les comptes sont apurés, quel que soit le revenu de la régie, par le juge des comptes de la collectivité locale.",Collectivités Locales
308,96-06,,310,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Des décrets déterminent l'organisation administrative et le fonctionnement, le régime financier et la comptabilité des régies à caractère industriel ou commercial. Ils fixent les règlements-types applicables à ces régies.",Collectivités Locales
309,96-06,,311,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Il sera tenu, pour chaque régie, dans les conditions fixées par les décrets prévus à l'article précédent une comptabilité matière dont les résultats sont produits au juge des comptes à l'appui du compte en deniers.",Collectivités Locales
310,96-06,,312,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Indépendamment du contrôle administratif et financier, les régies locales sont soumises aux vérifications de l'inspection des services du Trésor et de l'inspection générale d'Etat.",Collectivités Locales
311,96-06,,313,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Lorsque plusieurs collectivités locales sont intéressées par le fonctionnement d'une régie, celle-ci peut être exploitée :-soit sous la direction d'une collectivité locale, vis-à-vis des autres collectivités locales, comme concessionnaire ;-soit sous la direction d'un groupement formé par les collectivités locales intéressées.
Si le groupement est constitué exclusivement en vue de l'exploitation d'un service industriel ou commercial, les collectivités locales peuvent demander que l'administration de cette association se confonde avec celle de la régie.
Dans ce-cas, l'acte administratif du groupement est modifié dans les conditions fixées par les dispositions du présent code.",Collectivités Locales
312,96-06,,314,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"L'exploitation d'un service en régie peut être suspendue, à toute époque, par le représentant de l'Etat après mise en demeure des autorités compétentes, et sous le contrôle du juge administratif.
si la régie n'a pas satisfait aux conditions du règlement intérieur dans les cas prescrits,
si pendant deux années consécutives, le bilan fait apparaître une perte supérieure au quart du capital de premier établissement;
C) dans les cas prévus spécialement pour chaque nature de service par les décrets visés à l'article suivant, et notamment si le fonctionnement de la régie compromet la sécurité publique.",Collectivités Locales
313,96-06,,315,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,"Des décrets déterminent, parmi les services susceptibles d'être assurés en régie par les collectivités locales, ceux qui sont soumis au contrôle technique de l'Etat. Ils approuvent les règlements intérieurs types auxquels doivent se conformer ces services.
Lesdits décrets précisent les mesures à prendre dans le cas où le fonctionnement d'une régie n'est pas en état d'assurer le service dont elle est chargée.",Collectivités Locales
314,96-06,,316,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 2 : Régies locales à caractère industriel ou commercial,,Les règles d'organisation et de gestion prévues par le présent code sont applicables aux régies municipales actuellement en service.,Collectivités Locales
315,96-06,,317,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"A moins de dispositions contraires résultant des lois et règlements, les contrats portant concession des services publics locaux à caractère industriel ou commercial sont approuvés par décret lorsque leur durée est supérieure à trente ans.",Collectivités Locales
316,96-06,,318,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Dans les contrats portant concession de services publics, les collectivités locales ne peuvent pas insérer des clauses par lesquelles le concessionnaire prend à sa charge l'exécution de travaux étrangers à l'objet de sa concession.",Collectivités Locales
317,96-06,,319,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Les contrats de travaux publics conclus par les collectivités locales ne doivent pas contenir de clauses portant affermage d'une recette publique, à l'exception des recettes issues de l'exploitation de l'ouvrage qui fait l'objet du contrat.",Collectivités Locales
318,96-06,,320,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,Les entreprises liées aux collectivités locales par une convention financière comportant des règlements de comptes périodiques sont tenues de fournir à la collectivité contractante des comptes détaillés de leurs opérations.,Collectivités Locales
319,96-06,,321,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Elles doivent communiquer aux agents désignés par les exécutifs locaux, aux agents désignés par le Ministre chargé des Collectivités locales, ainsi qu'à l'inspection du Trésor et à l'inspection générale d'Etat, tous livres et documents qui sont jugés nécessaires à la vérification desdits comptes.
Cette communication est faite sur place au siège de l'entreprise aux époques et dans les délais qui sont arrêtés d'un commun accord. Toutefois, ces délais ne peuvent en aucun cas être inférieurs à ceux que la loi accorde aux commissaires aux comptés des établissements publics.",Collectivités Locales
320,96-06,,322,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Les comptes visés à l'article précédent, sont examinés par une commission de contrôle dont la composition est fixée par une délibération du conseil de la collectivité ou de l'établissement. Le représentant de l'Etat est représenté à cette commission par un ou plusieurs fonctionnaires régulièrement qualifiés pour leur compétence technique.
Les comptes, les rapports des vérificateurs et les rapports des commissions de contrôle sont joints aux comptes de la collectivité ou de l'établissement pour servir de justifications à la recette ou à la dépense résultant du règlement.",Collectivités Locales
321,96-06,,323,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Les entreprises exploitant des services publics en régie intéressée sont soumises pour tout ce qui concerne l'exploitation et les travaux de premier établissement qu'elles peuvent être amenées à faire pour le compte de l'autorité concédante, à toutes les mesures de contrôle et à la production de toutes les justifications que les règlements administratifs imposent aux régisseurs d'avances.",Collectivités Locales
322,96-06,,324,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Lorsque les marchés ou conventions passés par les collectivités locales font l'objet d'une rétrocession même partielle, le concessionnaire est soumis en ce qui concerne les mesures de contrôle aux mêmes obligations que le cédant.",Collectivités Locales
323,96-06,,325,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Les communautés urbaines, les groupements mixtes, les groupements ruraux peuvent, par voie de concession, exploiter des services présentant un intérêt pour chacune des personnes morales concernées.",Collectivités Locales
324,96-06,,326,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 3 : Concession et affermage,,"Toute collectivité locale ayant concédé ou affermé un service public ou d'intérêt public, peut procéder à la révision ou à la résiliation du contrat de concession ou d'affermage lorsque le déficit du concessionnaire, dû à des circonstances économiques ou techniques indépendantes de sa volonté, revêt un caractère durable et ne permet plus au service de fonctionner normalement.
La même faculté est donnée au concessionnaire ou exploitant dans les mêmes conditions.
La collectivité locale intéressée doit, soit supprimer le service dont il s'agit, soit la réorganiser suivant des modalités plus économiques.",Collectivités Locales
325,96-06,,327,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"Les collectivités locales peuvent créer des établissements publics locaux conformément aux dispositions légales relatives aux établissements publics, aux sociétés à participation publique et aux personnes morales de droit privé bénéficiant du concours financier de la puissance publique.",Collectivités Locales
326,96-06,,328,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"Les collectivités locales peuvent, par délibération de leurs conseils, soit acquérir des actions ou obligations des sociétés chargées d'exploiter des services locaux, soit recevoir à titre de redevance des actions d'apports ou parts des fondateurs émises par lesdites sociétés, dans les conditions fixées à l'article 336 du Titre VI du présent code.
Les statuts de ces sociétés doivent stipuler en faveur de la collectivité locale :
l-si elle est actionnaire, l'attribution statutaire en dehors de l'assemblée générale d'un ou de plusieurs représentants au conseil d'administration ;
2-si elle est obligataire, le droit de faire défendre ses intérêts auprès de la société par un délégué spécial. Les modifications aux statuts de sociétés susvisées qui intéressent les collectivités locales doivent être approuvées par les autorités désignées à l'article précédent.",Collectivités Locales
327,96-06,,329,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"Les titres visés à l'article précédent doivent être mis sous forme nominative ou représentés par des certificats nominatifs.
Ils sont conservés par le receveur local même s'ils sont affectés à la garantie de la gestion du conseil d'administration.",Collectivités Locales
328,96-06,,330,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"Les titres affectés à la garantie de la gestion du conseil d'administration sont inaliénables.
L'aliénation des autres titres visés à l'article 328 du présent code ne peut avoir lieu qu'en vertu d'une délibération approuvée dans les mêmes conditions que la décision d'acquérir.",Collectivités Locales
329,96-06,,331,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"La responsabilité civile afférente aux actes accomplis en tant qu'administrateur de la société, par le représentant d'une collectivité locale au conseil d'administration de la société dont elle est actionnaire, incombe à la collectivité locale, sous réserve d'une action récursoire contre l'intéressé.",Collectivités Locales
330,96-06,,332,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,La participation des collectivités locales ou du groupement de ces collectivités ne peut excéder 33 % du capital social des entreprises ou organismes visés à la présente section.,Collectivités Locales
331,96-06,,333,,1996-03-22,,,TITRE V : DE L’ADMINISTRATION LOCALE ET DES SERVICES LOCAUX,Chapitre X : Services publics locaux,Section 4 : Création des établissements publics locaux et participation à des sociétés à participation publique ou à des entreprises privées,,"Les sociétés visées à la présente section sont soumises au contrôle de l'Etat dans les conditions prévues par la, législation et la réglementation en vigueur.",Collectivités Locales
332,96-06,,334,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Les actes pris par les collectivités locales sont transmis au représentant de l'Etat auprès de la région, de la commune ou de la communauté rurale, lequel en délivre aussitôt accusé de réception.
La preuve de la réception des actes par le représentant de l'Etat peut être apportée par tout moyen. L'accusé de réception qui est immédiatement délivré peut être utilisé comme preuve.
Pour les actes ci-dessous énumérés, le représentant de l'Etat dispose d'un délai de quinze jours pour en demander une seconde lecture. Cette demande revêt un caractère suspensif, aussi bien pour le caractère exécutoire de l'acte que pour tout délai de procédure contentieuse.
Sont concernés par ces dispositions les actes suivants les délibérations des conseils ou les décisions prises par délégation des conseils;
les actes à caractère réglementaire pris par les collectivités locales dans tous les domaines qui relèvent de leur compétence en application de la loi;
les conventions relatives aux marchés ainsi que les conventions de concession ou d'affermage de services publics locaux à caractère industriel ou commercial;
les décisions individuelles relatives à la nomination, à l'avancement de grade ou d'échelon d'agents des collectivités locales;
les décisions individuelles relatives aux sanctions soumises à l'avis du conseil de discipline et au licenciement d'agents des collectivités locales.
Ces actes sont exécutoires de plein droit quinze jours après la délivrance de l'accusé de réception, sauf demande de seconde lecture de la part du représentant de l'Etat, et après leur publication ou leur notification aux intéressés. Ce délai de quinze jours peut être réduit par le représentant de l'Etat à la demande de l'autorité locale.",Collectivités Locales
333,96-06,,335,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Les décisions réglementaires et individuelles prises par le président du conseil régional, le maire ou le président du conseil rural dans l'exercice de leurs pouvoirs de police, les actes de gestion quotidienne pris au nom des collectivités locales autres que ceux mentionnés à l'article 334 ci-dessus sont exécutoires de plein droit dès qu'il est procédé à leur publication ou à leur notification aux intéressés, après transmission au représentant de l'Etat.",Collectivités Locales
334,96-06,,336,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Par dérogation au caractère exécutoire des actes prévus aux articles 334 et 335 du présent code, restent soumis à l'approbation préalable du représentant de l'Etat les actes pris dans les domaines suivants:
les budgets primitifs et supplémentaires;
les emprunts et garanties d'emprunts;
les plans régionaux, communaux et ruraux de développement et les plans régionaux d'aménagement du territoire,
les conventions financières de coopération internationale comportant des engagements d'un montant fixé par décret;
les affaires domaniales et l'urbanisme;
les garanties et prises de participation dans des sociétés privées exerçant des activités d'intérêt général à participation publique,
les marchés supérieurs à un montant fixé par décret et les contrats de concession d'une durée supérieure à trente ans.
Ces délibérations et décisions sont transmises au représentant de l'Etat, dans les conditions prévues à l'article 334 du présent code. L'approbation du représentant de l'Etat est réputée tacite si elle n'a pas été notifiée à la collectivité locale dans le délai d'un mois à compter de la date de l'accusé de réception par le représentant de l'Etat.
Ce délai d'un mois peut être réduit par le représentant de l'Etat à la demande de l'autorité locale.",Collectivités Locales
335,96-06,,337,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Le représentant de l'Etat défère au Conseil d'Etat les actes mentionnés aux articles 334 et 335 du présent code qu'il estime entachés d'illégalité, dans les 2 mois suivant leur transmission.
Cette juridiction doit donner son verdict dans un délai maximum d'un mois. Ces actes déférés au juge ne sont pas susceptibles de recours hiérarchique.
Sur demande du président du conseil régional, du maire ou du président du conseil rural, le représentant de l'Etat l'informe de son intention de ne pas déférer au juge administratif un acte qui lui a été transmis en application de l'article 334 du présent code. Lorsque le représentant de l'Etat défère un acte au juge administratif, il en informe par écrit sans délai l'autorité locale et lui communique toutes précisions sur les illégalités invoquées à l'encontre de l'acte incriminé.",Collectivités Locales
336,96-06,,338,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Le représentant de l'Etat peut assortir son recours d'une demande de sursis à exécution. Il est fait droit à cette demande si l'un des moyens invoqués dans la requête paraît, en l'état de l'instruction, sérieux et de nature à justifier l'annulation de l'acte attaqué.
Lorsque l'acte attaqué est de nature à compromettre l'exercice d'une liberté publique ou individuelle, le Président du Conseil d'Etat ou un de ses membres délégué à cet effet prononce le sursis dans les quarante huit heures.
Le Conseil d'Etat peut, sur sa propre initiative, prononcer le sursis à exécution pour tout marché public que lui transmet le représentant de l'Etat aux fins d'annulation.",Collectivités Locales
337,96-06,,339,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Le Gouvernement soumet chaque année, à l'Assemblée nationale qui en débat au cours de sa première session ordinaire, un rapport sur le contrôle de légalité exercé l'année précédente à l'égard des actes des collectivités locales.",Collectivités Locales
338,96-06,,340,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Le président du conseil régional, le maire ou le président du conseil rural peut déférer au Conseil d'Etat, pour excès de pouvoir, la décision de refus d'approbation du représentant de l'Etat prise dans le cadre de l'article 336 du présent code. Ces recours font l'objet de la procédure prévue aux articles 337 et 338 du présent code.
L'annulation de la décision de refus d'approbation par le Conseil d'Etat, équivaut à une approbation des notifications de l'arrêt à la collectivité locale.",Collectivités Locales
339,96-06,,341,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre premier : Contrôle de légalité,,,"Sans préjudice du recours direct dont elle dispose, si une personne physique ou morale est lésée par un acte mentionné aux articles 334 et 335 du présent code, elle peut, dans le délai de 2 mois à compter de la date à laquelle l'acte est devenu exécutoire, demander au représentant de l'Etat concerné de mettre en oeuvre la procédure d'annulation prévue aux articles 337 et 338 ci-dessus.
Pour les actes mentionnés à l'article 334 du présent code, cette demande ne peut avoir pour effet de prolonger le délai de recours contentieux dont dispose le représentant de l'Etat en application de l'article 337 du présent code.
Lorsque la demande d'annulation concerne un acte mentionné à l'article 335 du présent code, le représentant de l'Etat peut déférer l'acte en cause au Conseil d'Etat dans les deux mois suivant sa saisine par la personne physique ou morale lésée.
Lorsque la demande d'annulation concerne un acte mentionné à l'article 336 du présent code, au cours du délai d'approbation du représentant de l'Etat, celui-ci traite cette demande selon la procédure du recours gracieux. Si la décision est devenue exécutoire, seul le recours direct est possible.
Ces actes déférés ne sont pas susceptibles de recours hiérarchique.",Collectivités Locales
340,96-06,,342,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre II : Contrôle juridictionnel des comptes,,,"Le juge des comptes juge l'ensemble des comptables publics des collectivités locales, ainsi que les comptes des personnes qu'il a déclarées comptables de fait.
Les comptes des collectivités locales dont la population n'excède pas 15.000 habitants et dont le montant des recettes ordinaires figurant au dernier compte administratif est inférieur à un montant fixé par décret, font l'objet, sous réserve des alinéas ci-après, d'un apurement administratif par les trésoriers-payeurs régionaux à l'exception de leurs propres comptes de gestion.
Les décisions d'apurement assorties, le cas échéant, de toute observation pouvant entraîner la mise en débet du comptable sont transmises par le trésorier-payeur régional à la Cour des Comptes. La mise en débet du comptable ne peut être prononcée que par le juge des comptes.
Pour les comptes soumis au régime de l'apurement administratif et qui ne font pas l'objet d'observations sous réserve des recours éventuels et du droit d'évocation du juge des comptes, les arrêtés des comptes des trésoriers-payeurs généraux emportent décharge définitive du comptable.
Le trésorier-payeur régional adresse au juge des comptes tous les arrêtés de décharge qu'il a pris. Le juge des comptes peut exercer son droit d'évocation et de réformation sur les arrêtés visés au quatrième alinéa du présent article dans le délai de six mois à compter de la date de leur notification au comptable. Ce délai peut être prorogé par le juge compétent une fois sans toutefois excéder 6 mois.
Pour les collectivités locales dont il assure le jugement effectif des comptes du comptable en application des alinéas précédents, le juge des comptes vérifie sur pièces et, si nécessaire, sur place la régularité des recettes et dépenses décrites dans les comptabilités des collectivités locales. Il assure de l'emploi régulier des crédits, fonds et valeurs.
Il peut assurer la vérification des comptes des établissements, sociétés, groupements et organismes, quel que soit leur statut juridique, auxquels les collectivités locales apportent un concours financier.",Collectivités Locales
341,96-06,,343,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre II : Contrôle juridictionnel des comptes,,,"Le juge des comptes concourt au contrôle budgétaire des collectivités locales.
Il examine la gestion des collectivités locales. Les observations qu'il présente en ce domaine ne peuvent être formulées sans un entretien préalable entre le magistrat rapporteur ou le président de la section des comptes et l'ordonnateur de la collectivité locale concernée. Lorsque des observations sont formulées, elles ne peuvent être arrêtées  définitivement avant que l'ordonnateur ait été en mesure de leur apporter une réponse écrite. Le juge des comptes prend toutes les dispositions nécessaires pour garantir le secret de ses investigations.
Les observations définitives formulées par le juge des comptes sur la gestion d'une collectivité locale sont communiquées par l'exécutif de la collectivité à son assemblée délibérante, dès sa plus proche réunion. Le juge des comptes en informe le représentant de l'Etat concerné.
Le juge des comptes consacre chaque année une partie de son rapport public à la gestion des régions, des communes et des communautés rurales.
Le juge des comptes informe les régions, les communes et les communautés rurales des observations relatives à leur gestion qu'elle envisage d'insérer dans ce rapport et les invite à lui faire part de leurs réponses. Celles-ci sont publiées à la suite de ses observations.",Collectivités Locales
342,96-06,,344,,1996-03-22,,,TITRE VI : DU CONTROLE DE LEGALITE DES COLLECTIVITES LOCALES,Chapitre III : Règles budgétaires,Section 1 : Dispositions générales,,"Au moins un mois avant l'examen du budget d'une collectivité locale, un débat a lieu dans son conseil sur les orientations budgétaires.
Le projet de budget est préparé et présenté par le président du conseil régional, le maire ou le président du conseil rural, qui est tenu de le communiquer aux membres du conseil avec les rapports correspondants quinze jours avant l'ouverture de la première réunion consacrée à l'examen dudit budget.
Le budget et les autorisations spéciales de recettes et de dépenses sont votés par le conseil de la collectivité locale. Ils se divisent en section de ""fonctionnement"" et section "" d'investissement "".",Collectivités Locales
