id_Article,numero_loi,numero_decret,numero_article,multiplicatif,date_signature,division_partie,division_livre,division_titre,division_chapitre,division_section,division_paragraphe,contenu,code
437,99-05,,320,,1999-01-29,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(loi n°99-05 du 29 janvier 1999)
Tout acte de pénétration sexuelle, de quelque nature qu'il soit, commis sur la personne d'autrui par violence, contrainte, menace ou surprise est un viol.
Le viol sera puni d'un emprisonnement de cinq à dix ans.
S'il a entraîné une mutilation, une infirmité permanente ou si l'infraction a été	commise	par séquestration ou par plusieurs personnes, la peine ci-dessus sera doublée.
S'il a entraîné la mort, les auteurs seront punis comme coupable d'assassinat.
Si l'infraction a été commise sur un enfant au dessous de 13 ans accomplis ou	une	personne particulièrement vulnérable en raison de son état de grossesse, de son âge avancé ou de son état de santé ayant entraîné une déficience physique ou psychique, le coupable subira le maximum de la peine.
Quiconque aura commis ou tenté de commettre un attentat à la pudeur, consommé ou tenté avec violence, contre des individus de l'un ou l'autre sexe sera puni	d'une	peine d'emprisonnement de cinq à dix ans.
Si le délit a été commis sur la personne d'un enfant au-dessous de l'âge de 13 ans accomplis ou d'une personne particulièrement vulnérable en raison de son état de grossesse, de son âge avancé ou de son état de santé ayant entraîné une déficience physique ou psychique, le coupable subira le maximum de la peine.",Pénal
438,99-05,,320,bis,1999-01-29,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(loi n°99-05 du 29 janvier 1999)
Tout geste, attouchement, caresse,	manipulation pornographique, utilisation d'images ou de sons par un procédé		technique quelconque, à des fins sexuelles sur un enfant de moins de seize ans de l'un ou l'autre sexe constitue l'acte pédophile puni d'un emprisonnement de cinq à dix ans.
Si le délit a été commis par  un  ascendant  ou  une personne ayant autorité surle mineur, le maximum de la peine sera toujours prononcé.
La tentative est punie comme délit consommé.",Pénal
439,99-05,,320,ter,1999-01-29,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(Loi n°99-05 du 29 janvier 1999)
Le fait de favoriser la corruption d'un mineur est puni d'un emprisonnement de un à cinq ans et d'une amende  de  100.000  à
1.500.000 francs. Les peines encourues sont de trois à sept ans d'emprisonnement et de 200.000 à 3.000.000 francs d'amende lorsque le mineur est âgé de moins de treize ans accomplis.
Les mêmes peines sont notamment applicables au fait, commis par un majeur, d'organiser des réunions comportant des exhibitions ou des relations sexuelles auxquelles un mineur assiste ou participe.",Pénal
440,65-60,,321,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Si les coupables sont les ascendants de la personne sur laquelle a été commis l'attentat, s'ils sont de ceux qui ont autorité sur elle, s'ils sont de ceux qui sont chargés de son éducation ou ses serviteurs à gages, ou serviteurs à gages des personnes ci-dessus dési-gnées, s'ils sont fonction-naires ou ministres d'un culte, ou si le coupable, quel qu'il soit, a été aidé dans son délit par une ou plusieurs personnes, la peine sera celle d'un emprisonnement de dix ans.",Pénal
441,99-05,,322,,1999-01-29,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(Loi n°99-05 du 29 janvier 1999)
Dans les cas prévus aux articles 319, 320, 310-1, 320-2 et 321, il ne pourra être prononcé le sursis à l'exécution de la peine.",Pénal
442,65-60,,323,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Sera considéré comme proxénète et puni d'un emprisonnement d'un an à trois ans et d'une amende de
250.000 à 2.500.000 francs,
sans préjudice de peines plus fortes s'il y échet, celui ou celle:
Qui, d'une manière quelconque, aide, assiste ou protège sciemment la prostitution d'autrui ou le racolage en vue de la prostitution;
Qui, sous une forme quelconque, partage les produits de la prostitution d'autrui ou reçoit des subsides d'une personne se livrant habituellement à la prostitution;
Qui, sciemment, vit avec une personne se livrant habituellement à la prostitution;
Qui, étant en relations habituelles avec une ou plusieurs personnes se livrant à la prostitution, ne peut justifier de ressources correspondant à son train de vie;
Qui	embauche, entraîne ou entretient, même avec son consentement, une personne même majeure en vue de la prostitution ou la livre à la prostitution ou à la débauche;
Qui fait office d'intermédiaire, à un titre quelconque, entre les personnes se livrant à la prostitution ou à la débauche et les individus qui exploitent ou rémunèrent la prostitution ou la débauche d'autrui;
Qui, par menace, pression, manœuvre ou par tout autre moyen, entrave l'action de prévention, de contrôle, d'assistance ou de rééducation entreprise par les organismes qualifiés en faveur de personnes se livrant à la prostitution ou en danger de prostitution.",Pénal
443,65-60,,324,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"La peine sera d'un emprisonnement de deux à cinq ans et d'une amende de
300.000  à  4.000.000  de francs dans le cas où:
Le délit a été commis à l'égard d'un mineur;
Le délit a été accompagné de menace, de contrainte, de violence, de voie de fait, d'abus d'autorité ou de dol;
L'auteur du délit était porteur d'une arme apparente ou cachée;
L'auteur du délit est époux, père, mère ou tuteur de la victime ou appartient à l'une des catégories énumérées à l'article 321;
L'auteur du délit est appelé à participer, de par ses fonctions, à la lutte contre la prostitution, à la protection de la santé ou au maintien de l'ordre public;
Le délit a été commis à l'égard de plusieurs personnes;
Les victimes du délit ont été livrées ou incitées à se livrer à la prostitution hors du territoire national;
Les victimes du délit ont été livrées ou incitées à se livrer à la prostitution à leur arrivée ou dans un délai rapproché de leur arrivée sur le territoire national;
Le délit a été commis par plusieurs auteurs, co-auteurs ou complices;
Sera puni aux peines prévues au présent article, quiconque aura attenté aux mœurs en excitant, favorisant ou facilitant habituellement la débauche ou la corruption de la jeunesse de l'un ou l'autre sexe au-dessous de l'âge de vingt et un ans, ou, même occasionnellement,	des mineurs de seize ans.
Les peines prévues à l'article 323 et au présent article seront prononcées, alors même que les divers actes qui sont les éléments constitutifs des infractions auraient été accomplis dans des pays différents.",Pénal
444,65-60,,325,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Sera puni des peines prévues à l'article précédent tout individu:
Qui détient, direc-tement ou par personnes interposées, qui gère, dirige, fait fonctionner, finance ou contribue à financer un établissement de prostitution;
Qui, détenant, gérant, faisant fonctionner, finançant, contribuant à financer un hôtel, maison meublée, pension, débit de boissons, restaurant, club, cercle, dancing, lieu de spectacle ou leurs annexes ou lieu quelconque ouvert au public ou utilisé par le public, accepté	ou	tolère habituellement qu'une ou plusieurs personnes se livrent à la prostitution à l'intérieur de l'établissement ou dans ses annexes ou y recherchent des clients en vue de la prostitution;
Qui assiste les individus visés au 1 0 et 20;
En cas de nouvelle infraction dans un délai de dix ans, les peines encourues seront portées au double.",Pénal
445,65-60,,326,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Dans tous les cas où les faits incriminés se seront produits	dans	un établissement visé au 1 0 et au 20 de l'article 325 et dont le détenteur, le gérant ou le préposé est condamné par application des articles 324 ou 325, le jugement portera retrait de la licence dont le condamné serait bénéficiaire et prononcera en outre la fermeture de l'établissement ou des parties de l'établissement utilisées en vue de la prostitution pour une durée qui ne pourra être inférieure à trois mois ni supérieure à cinq ans.
Dans tous les cas, l'arrêt ou le jugement pourra en outre mettre les coupables en état d'interdiction de séjour et prononcer le retrait du passeport ainsi que, pour une durée de trois ans ou plus, la suspension du permis de conduire. Cette durée pourra être doublée en cas de récidive. Les mobiliers ayant servi directement ou indirectement à commettre l'infraction seront saisis et confisqués, à quelque personne qu'ils appartiennent.
Les auteurs d'infractions prévus aux articles 323, 324 ou 325 pourront être condamnés à rembourser les frais	éventuels	de rapatriement de ceux ou de celles dont ils ont exploité ou tenté d'exploiter ou contribué à  exploiter  la  prostitution.
Lorsque ces frais auront été avancés par l'administration, ils seront recouvrés comme frais de justice.",Pénal
446,65-60,,327,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"La tentative des délits visés dans la présente section sera punie des peines prévues pour ces délits.
Dans tous les cas, les coupables pourront être en outre mis, par la décision de jugement, en état d'inter-diction de séjour pendant deux ans au moins et dix ans au plus, à compter du jour où ils auront subi leur peine, privés des droits énumérés en l'article 34 et interdits de toute tutelle ou curatelle.",Pénal
447,69-27,,327,bis,1969-08-23,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(Loi n°69-27 du 23 août 1969)
Tout mineur de 21 ans qui se	livre,	même occasionnellement, à la prostitution est, à la requête de ses parents ou du Ministère public, appelé à comparaître devant le tribunal pourenfants qui lui applique l'une des mesures de protection prévues par les articles 593 et suivants du Code de Procédure pénale.",Pénal
448,65-60,,328,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Nonobstant	les dispositions particulières portant réglementation du commerce, de la détention et de l'emploi des substances vénéneuses, seront punis d'un emprisonnement de trois mois à cinq ans et d'une amende  de  180.000  à
1.800.000 francs, ceux qui,
sans autorisation , auront cultivé, détenu, transporté, distribué, mis en vente tous produits qualifiés stupéfiants et notamment le chanvre indien dit ""yamba"".
Ces peines seront portées au double lorsque les coupables en auront procuré l'usage à titre onéreux ou gratuit à un mineur. Ils pourront en outre être interdits de séjour pendant une durée de cinq ans à dix ans et privés des droits mentionnés à l'article 34 pendant le même temps.",Pénal
449,65-60,,329,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"L'adultère ne pourra être dénoncé que par l'autre époux.
Toutefois, pour les maris polygames, les usages tolérés par la coutume ne sauraient en eux-mêmes constituer l'adultère.",Pénal
450,65-60,,330,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"L'époux	convaincu d'adultère sera puni d'une amende de 20.000 à 100.000 francs.
L'autre époux restera le maître d'arrêter l'effet de cette condamnation.",Pénal
451,65-60,,331,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"Le complice de l'adultère sera passible de la même peine que le coupable.
Les seules preuves qui pourront être admises contre le prévenu de complicité seront, outre le flagrant délit, celles résultant de l'aveu ou des lettres ou autres pièces écrites par le prévenu.",Pénal
452,65-60,,332,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,(Abrogé par la loi n°77-33 du 22 février 1977),Pénal
453,77-33,,333,,1977-02-22,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION V - ATTENTATS AUX MOEURS,Paragraphe Il - Menaces,"(Loi n°77-33 du 22 février 1977)
Sera puni d'un empri-sonnement de six mois à un an  et  d'une  amende  de
20.000 à 300.000 francs toute personne qui aura contracté une nouvelle union, alors qu'elle en était empêchée par l'effet d'un précèdent mariage non dissout, même si ce précédent mariage n'a été ni célébré, ni constaté, ni déclaré tardivement.",Pénal
454,65-60,,334,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION VI - ARRESTATIONS ILLEGALES ET SEQUESTRATIONS,Paragraphe Il - Menaces,"Seront punis de la peine des travaux forcés à temps de dix à vingt ans ceux qui, sans ordre des autorités constituées et hors les cas où la loi ordonne de saisir des prévenus, auront arrêté, le détenu ou séquestré des personnes quelconques.
Quiconque aura prêté un lieu pour exécuter la détention ou séquestration subira la même peine.
Seront également punis de la même peine ceux qui auront	conclu	une convocation ayant pour objet d'aliéner soit à titre gratuit, soit à titre onéreux, la liberté d'une tierce personne. La confiscation de l'argent, des objets ou valeurs reçus en exécution de ladite convention sera toujours prononcé. Le maximum de la peine sera toujours prononcé si la personne faisant l'objet de la convention est âgée de moins de quinze ans,
Quiconque aura mis ou reçu une personne en gage, quel qu'en soit le motif, sera puni d'un emprisonnement d'un mois à deux ans et d'une amende de 2.000 à 150.000 francs ou de l'une de ces peines seulement. La peine d'emprisonnement pourra être portée à cinq ans si la personne mise ou reçue en gage est âgée de moins de quinze ans.
Les coupables pourront en outre dans tous les cas être privés des droits mentionnés en l'article 34 pendant cinq ans au moins et dix ans au plus.",Pénal
455,65-60,,335,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION VI - ARRESTATIONS ILLEGALES ET SEQUESTRATIONS,Paragraphe Il - Menaces,"Si la détention ou séquestration a duré plus d'un mois, la peine sera celle des travaux forcés à perpétuité.",Pénal
456,65-60,,336,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION VI - ARRESTATIONS ILLEGALES ET SEQUESTRATIONS,Paragraphe Il - Menaces,"La peine sera réduite à l'emprisonnement d'un an à cinq ans, si le coupable des délits mentionnés en l'article 334, non encore poursuivis de fait, ont rendu la liberté à la personne arrêtée, séquestrée ou détenue, avant le dixième jour accompli depuis celui de l'arrestation, détention ou séquestration.
Les coupables pourront néanmoins être interdits de séjour pendant cinq à dix ans.",Pénal
457,65-60,,337,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION VI - ARRESTATIONS ILLEGALES ET SEQUESTRATIONS,Paragraphe Il - Menaces,"Dans chacun des deux cas suivants:
Si l'arrestation a été exécutée avec un faux costume, sous un faux nom, ou sur un faux ordre de l'autorité publique;
Si l'individu arrêté, détenu ou séquestré, a été menacé de la mort.
Les coupables seront punis des travaux forcés à perpétuité.
Mais la peine sera celle de la mort, si les personnes arrêtées,   détenues   ou séquestrées ont été soumises à des tortures corporelles.",Pénal
458,76-02,,337,bis,1976-03-25,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,SECTION VI - ARRESTATIONS ILLEGALES ET SEQUESTRATIONS,Paragraphe Il - Menaces,"(Loi n°76-02 du 25 mars 1976)
Dans le cas ou la personne, quelque soit son âge, a été arrêtée, détenue ou séquestrée comme otage, soit pour préparer ou faciliter la commission d'un crime ou d'un délit, soit pour favoriser la fuite ou assurer l'impunité des auteurs ou complices d'un crime ou d'un délit, soit pour répondre du paiement d'une rançon, de l'exécution d'un ordre ou d'une condition, le coupable sera puni de la peine de mort.
Toutefois, la peine sera celle des travaux forcés à temps de dix à vingt ans, si la personne arrêtée, détenue ou séquestrée comme otage est libérée volontairement, sans qu'il y ait eu exécution d'aucun ordre ou réalisation d'aucune condition, avant le cinquième jour accompli depuis celui de l'arrestation, de la détention ou de la séquestration.
Le bénéfice des circonstances atténuantes ne pourra pas être accordé aux accusés reconnus coupables du crime spécifié à l'alinéa premier lorsqu'il est résulté de la prise d'otage la mort d'une personne quelconque ou celle de la personne prise en otage, que la mort soit survenue alors que cette personne était entre les mains de ses ravisseurs ou à la suite des blessures ou des violences subies au cours de son enlèvement.
Lorsque la prise d'otage n'aura entraîné la mort d'aucune personne et que le bénéfice des circonstances atténuantes aura été accordé aux accusés reconnus coupables du crime spécifié à l'alinéa 1er, la peine des travaux forcés à perpétuité sera	obligatoirement prononcée, nonobstant les dispositions de l'article 432, alinéa 2.",Pénal
459,65-60,,338,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"Les coupables d'enlè-vement, de recel, ou de suppression d'un enfant, de substitution d'un enfant à un autre, ou de supposition d'un enfant à une femme qui ne sera pas accouchée, seront punis d'un emprisonnement de cinq à dix ans.
Seront punis de la même peine ceux qui, étant chargés d'un enfant, ne le représenteront point aux personnes qui auront le droit de le réclamer.",Pénal
460,65-60,,339,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"Toute personne qui, ayant assisté à un accouchement, n'aura pas fait la déclaration à elle prescrite par la réglementation de l'état civil, sera	punie	d'un emprisonnement d'un mois à six mois et d'une amende de
20.000 à 75.000 francs.",Pénal
461,65-60,,340,,1965-07-21,PARTIE I - DISPOSITIONS PRELIMINAIRES,"Livrera à une puissance étrangère ou à ses agents, soit des troupes séné- galaises, soit des territoires, villes, forteresses, ouvrages, postes, magasins, arsenaux, matériels, munitions, vais- seaux, bâtiments ou appareils de navigation aérienne appartenant au Sénégal ou affectés à sa défense;",TITRE DEUXIEME - CRIMES ET DELITS CONTRE LES PARTICULIERS,CHAPITRE PREMIER - CRIMES ET DELITS CONTRE LES PERSONNES,"SECTION VII - INFRACTIONS RELATIVES A L'ETAT CIVIL D'UN ENFANT, ENLEVEMENT DE MINEURS, ABANDON DE FAMILLE, INFRACTIONS AUX LOIS SUR LES INHUMATIONS",Paragraphe premier - Crimes et délits envers l'enfant,"Toute personne qui, ayant trouvé un enfant nouveau-né, ne l'aura pas remis à l'officier de l'état civil, sera punie des peines portées au précédent article.
La présente disposition n'est point applicable à celui qui aurait consenti à se charger de l'enfant et qui aurait fait sa déclaration à cet égard devant l'autorité administrative du lieu où l'enfant a été trouvé.",Pénal
